year	month	day	monthday	link	city	state
2014	04	20	Apr 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6899.mov")	Washington	District of Columbia
2014	04	21	Apr 21	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6948.MOV")	Washington	District of Columbia
2014	04	22	Apr 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6960.MOV")	Washington	District of Columbia
2014	04	22	Apr 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6962.MOV")	Davidsonville	Maryland
2014	04	22	Apr 22	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6961.MOV")	Cape May Point	New Jersey
2014	04	23	Apr 23	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6980.MOV")	Lanham	Maryland
2014	04	24	Apr 24	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6990.MOV")	Washington	District of Columbia
2014	04	20	Apr 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6898.MOV")	Upper Marlboro	Maryland
2014	04	20	Apr 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6896.MOV")	Upper Marlboro	Maryland
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7024.mov")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7018.mov")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7021.MOV")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7026.MOV")	Washington	District of Columbia
2014	04	24	Apr 24	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6993.MOV")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7023.MOV")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7027.mov")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7009.MOV")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7030.MOV")	Washington	District of Columbia
2014	04	25	Apr 25	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7028.mov")	Washington	District of Columbia
2014	04	20	Apr 20	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6897.MOV")	Upper Marlboro	Maryland
2014	04	27	Apr 27	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7094.MOV")	Washington	District of Columbia
2014	04	29	Apr 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7147.MOV")	Washington	District of Columbia
2014	04	29	Apr 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7148.MOV")	Washington	District of Columbia
2014	04	29	Apr 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7149.MOV")	Washington	District of Columbia
2014	04	28	Apr 28	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7121.MOV")	Washington	District of Columbia
2014	04	30	Apr 30	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7167.MOV")	Washington	District of Columbia
2014	04	29	Apr 29	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7150.MOV")	Washington	District of Columbia
2014	05	01	May 1	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7218.MOV")	Washington	District of Columbia
2014	05	02	May 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7264.MOV")	Washington	District of Columbia
2014	05	02	May 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7255.MOV")	Washington	District of Columbia
2014	05	03	May 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7303.mov")	Washington	District of Columbia
2014	04	14	Apr 14	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_6770.MOV")		California
2014	05	02	May 2	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7256.MOV")	Washington	District of Columbia
2014	05	04	May 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7343.MOV")	Capital Heights	Maryland
2014	05	04	May 4	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7342.MOV")	Capital Heights	Maryland
2014	05	03	May 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7310.MOV")	Barrington	Rhode Island
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7384.MOV")	Brentwood	Maryland
2014	05	03	May 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7307.MOV")	Mattituck	New York
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7385.MOV")	Brentwood	Maryland
2014	06	30	Jun 30	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0011.MOV")	Kure Beach	North Carolina
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7371.MOV")	Mount Rainier	Maryland
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7383.MOV")	Brentwood	Maryland
2014	07	02	Jul 2	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0032.MOV")	Kure Beach	North Carolina
2014	07	01	Jul 1	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0026.MOV")	Kure Beach	North Carolina
2014	07	02	Jul 2	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0069.MOV")	Kure Beach	North Carolina
2014	07	01	Jul 1	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0025.MOV")	Kure Beach	North Carolina
2014	05	03	May 3	=HYPERLINK("http://localhost:8000/2014/05/16/20140516-142608/IMG_7308.MOV")	East Haven	Connecticut
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0072.MOV")	Boiling Spring L	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0073.MOV")	Boiling Spring L	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0071.MOV")	Boiling Spring L	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0091.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0090.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0092.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0082.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0106.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0100.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0111.MOV")	Kure Beach	North Carolina
2014	06	30	Jun 30	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0001.MOV")	Kure Beach	North Carolina
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0196.mov")	Washington	District of Columbia
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0197.mov")	Washington	District of Columbia
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0118.MOV")	Kure Beach	North Carolina
2014	07	04	Jul 4	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0150.mov")	Washington	District of Columbia
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0198.mov")	Washington	District of Columbia
2014	07	04	Jul 4	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0122.MOV")	Kure Beach	North Carolina
2014	07	03	Jul 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0117.MOV")	Kure Beach	North Carolina
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0199.MOV")		North Carolina
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0213.MOV")	Atlantic	North Carolina
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0212.MOV")	Atlantic	North Carolina
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0211.MOV")	Atlantic	North Carolina
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0237.MOV")	Washington	District of Columbia
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0184.MOV")	Kure Beach	North Carolina
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0236.MOV")	Washington	District of Columbia
2014	07	07	Jul 7	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0228.MOV")	Washington	District of Columbia
2014	07	05	Jul 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0192.MOV")	Kure Beach	North Carolina
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0248.MOV")	Washington	District of Columbia
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0241.MOV")	Washington	District of Columbia
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0243.MOV")	Washington	District of Columbia
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0244.MOV")	Washington	District of Columbia
2014	07	09	Jul 9	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0280.MOV")	Washington	District of Columbia
2014	07	08	Jul 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0242.MOV")	Washington	District of Columbia
2014	07	09	Jul 9	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0282.MOV")	Washington	District of Columbia
2014	07	09	Jul 9	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0281.MOV")	Washington	District of Columbia
2014	07	11	Jul 11	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0289.MOV")	Washington	District of Columbia
2014	07	09	Jul 9	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0283.MOV")	Washington	District of Columbia
2014	07	13	Jul 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0382.MOV")	Washington	District of Columbia
2014	07	11	Jul 11	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0316.MOV")	Washington	District of Columbia
2014	07	11	Jul 11	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0318.MOV")	Washington	District of Columbia
2014	07	13	Jul 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0353.MOV")	Washington	District of Columbia
2014	07	13	Jul 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0404.MOV")	Washington	District of Columbia
2014	07	15	Jul 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0436.MOV")	Washington	District of Columbia
2014	07	13	Jul 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0413.MOV")	Washington	District of Columbia
2014	07	18	Jul 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0472.MOV")	Washington	District of Columbia
2014	07	18	Jul 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0478.MOV")	Washington	District of Columbia
2014	07	13	Jul 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0385.MOV")	Washington	District of Columbia
2014	07	16	Jul 16	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0442.MOV")	Washington	District of Columbia
2014	07	18	Jul 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0479.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0523.MOV")	Washington	District of Columbia
2014	07	13	Jul 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0388.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0534.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0531.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0538.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0535.MOV")	Washington	District of Columbia
2014	07	18	Jul 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0499.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0524.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0539.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0602.mov")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0537.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0540.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0569.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0600.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0581.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0631.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0614.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0536.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0604.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0601.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0642.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0651.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0617.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0662.MOV")	Washington	District of Columbia
2014	07	19	Jul 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0630.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0671.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0681.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0679.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0682.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0680.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0668.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0684.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0683.MOV")	Washington	District of Columbia
2014	07	24	Jul 24	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0791.mov")	Washington	District of Columbia
2014	07	22	Jul 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0755.MOV")	Washington	District of Columbia
2014	07	21	Jul 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0740.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0691.MOV")	Washington	District of Columbia
2014	07	24	Jul 24	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0776.MOV")	Washington	District of Columbia
2014	07	24	Jul 24	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0777.MOV")	Washington	District of Columbia
2014	06	03	Jun 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8839.MOV")	Washington	District of Columbia
2014	06	03	Jun 3	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8832.MOV")	Washington	District of Columbia
2014	06	04	Jun 4	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8844.MOV")	Washington	District of Columbia
2014	06	05	Jun 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8866.MOV")	Washington	District of Columbia
2014	06	04	Jun 4	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8845.MOV")	Washington	District of Columbia
2014	07	21	Jul 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0744.MOV")	Washington	District of Columbia
2014	07	20	Jul 20	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_0669.MOV")	Washington	District of Columbia
2014	06	05	Jun 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8870.MOV")	Washington	District of Columbia
2014	06	05	Jun 5	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8867.MOV")	Washington	District of Columbia
2014	06	07	Jun 7	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8897.MOV")	Heath	Massachusetts
2014	06	06	Jun 6	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8892.MOV")	Heath	Massachusetts
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9023.MOV")	Heath	Massachusetts
2014	06	07	Jun 7	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8955.MOV")	Heath	Massachusetts
2014	06	07	Jun 7	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8970.MOV")	Heath	Massachusetts
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9071.MOV")	Heath	Massachusetts
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9084.MOV")	Colrain	Massachusetts
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9070.MOV")	Heath	Massachusetts
2014	06	07	Jun 7	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_8971.MOV")	Heath	Massachusetts
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9080.MOV")	Heath	Massachusetts
2014	06	10	Jun 10	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9108.MOV")	Washington	District of Columbia
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9069.MOV")	Heath	Massachusetts
2014	06	10	Jun 10	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9109.MOV")	Washington	District of Columbia
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9087.MOV")	Colrain	Massachusetts
2014	06	11	Jun 11	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9148.MOV")	Washington	District of Columbia
2014	06	08	Jun 8	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9024.MOV")	Heath	Massachusetts
2014	06	11	Jun 11	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9118.MOV")	Washington	District of Columbia
2014	06	11	Jun 11	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9119.MOV")	Washington	District of Columbia
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9153.MOV")	Upper Marlboro	Maryland
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9173.mov")	Washington	District of Columbia
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9152.MOV")	Upper Marlboro	Maryland
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9154.MOV")	Upper Marlboro	Maryland
2014	06	13	Jun 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9199.MOV")	Washington	District of Columbia
2014	06	13	Jun 13	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9206.mov")	Greencastle	Pennsylvania
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9195.MOV")	Andrews Afb	Maryland
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9156.MOV")	Upper Marlboro	Maryland
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9262.MOV")	Woodford	Virginia
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9259.MOV")	Woodford	Virginia
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9265.MOV")	Woodford	Virginia
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9214.MOV")	Woodford	Virginia
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9160.MOV")	Upper Marlboro	Maryland
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9279.MOV")	Woodford	Virginia
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9266.MOV")	Woodford	Virginia
2014	06	12	Jun 12	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9155.MOV")	Upper Marlboro	Maryland
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9331.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9346.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9354.MOV")	Woodford	Virginia
2014	06	14	Jun 14	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9330.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9355.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9369.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9375.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9398.mov")	Washington	District of Columbia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9348.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9395.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9410.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9439.MOV")	Raccoon Ford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9336.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9379.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9347.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9397.MOV")	Woodford	Virginia
2014	06	16	Jun 16	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9489.MOV")	Washington	District of Columbia
2014	06	16	Jun 16	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9499.MOV")	Washington	District of Columbia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9399.MOV")	Woodford	Virginia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9409.MOV")	Woodford	Virginia
2014	06	17	Jun 17	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9512.MOV")	Washington	District of Columbia
2014	06	16	Jun 16	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9500.MOV")	Washington	District of Columbia
2014	06	17	Jun 17	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9508.MOV")	Washington	District of Columbia
2014	06	16	Jun 16	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9501.MOV")	Washington	District of Columbia
2014	06	16	Jun 16	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9503.MOV")	Washington	District of Columbia
2014	06	18	Jun 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9518.MOV")	Washington	District of Columbia
2014	06	18	Jun 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9531.MOV")	Washington	District of Columbia
